Ano,Presunto_Responsable,Latitud,Longitud,Total_de_Victimas_del_Caso
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
1999,GRUPO PARAMILITAR,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,DESCONOCIDO,7.631665644,-76.639642127,1
2005,GRUPO POSDESMOVILIZACIÓN,7.867941792,-75.035018239,1
2005,GRUPO POSDESMOVILIZACIÓN,7.867941792,-75.035018239,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.867941792,-75.035018239,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.867941792,-75.035018239,1
2002,GUERRILLA,7.867941792,-75.035018239,1
2003,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2003,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2004,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2004,GUERRILLA,7.867941792,-75.035018239,1
2004,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2006,GUERRILLA,7.867941792,-75.035018239,1
2007,GRUPO POSDESMOVILIZACIÓN,7.867941792,-75.035018239,1
2007,GRUPO POSDESMOVILIZACIÓN,7.867941792,-75.035018239,1
2010,GRUPO POSDESMOVILIZACIÓN,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2011,GUERRILLA,7.867941792,-75.035018239,1
2004,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2002,GRUPO PARAMILITAR,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2005,DESCONOCIDO,7.867941792,-75.035018239,1
2002,GUERRILLA,5.978078841,-75.263536102,1
2003,GRUPO PARAMILITAR,5.978078841,-75.263536102,1
2003,GUERRILLA,5.978078841,-75.263536102,1
2003,GUERRILLA,5.978078841,-75.263536102,1
2004,GRUPO PARAMILITAR,5.978078841,-75.263536102,1
1993,GUERRILLA,5.978078841,-75.263536102,1
1992,GUERRILLA,5.978078841,-75.263536102,1
2005,DESCONOCIDO,5.978078841,-75.263536102,1
2005,DESCONOCIDO,5.978078841,-75.263536102,1
2005,DESCONOCIDO,5.978078841,-75.263536102,1
2005,DESCONOCIDO,5.978078841,-75.263536102,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.757967437,-76.643746573,1
2001,GUERRILLA,7.757967437,-76.643746573,1
2002,GUERRILLA,7.757967437,-76.643746573,1
2003,GUERRILLA,7.757967437,-76.643746573,1
2004,GRUPO PARAMILITAR,7.757967437,-76.643746573,1
2005,GRUPO PARAMILITAR,7.757967437,-76.643746573,1
2006,GUERRILLA,7.757967437,-76.643746573,1
2006,GUERRILLA,7.757967437,-76.643746573,1
2007,GUERRILLA,7.757967437,-76.643746573,1
2008,GRUPO POSDESMOVILIZACIÓN,7.757967437,-76.643746573,1
2011,GRUPO POSDESMOVILIZACIÓN,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
1999,GRUPO PARAMILITAR,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,DESCONOCIDO,7.757967437,-76.643746573,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.555275296,-75.630820964,1
2002,GUERRILLA,6.33797388,-74.733548173,1
2005,DESCONOCIDO,6.33797388,-74.733548173,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.814950023,-76.02689632,1
2002,GUERRILLA,6.814950023,-76.02689632,1
2003,GRUPO PARAMILITAR,6.814950023,-76.02689632,1
2001,GRUPO PARAMILITAR,6.814950023,-76.02689632,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.036017478,-75.287661778,1
2002,GUERRILLA,7.036017478,-75.287661778,1
2003,GUERRILLA,7.036017478,-75.287661778,1
2005,GUERRILLA,7.036017478,-75.287661778,1
2007,GUERRILLA,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2005,DESCONOCIDO,7.036017478,-75.287661778,1
2000,GRUPO ARMADO NO IDENTIFICADO,6.054446841,-75.626426743,1
2000,GUERRILLA,6.054446841,-75.626426743,1
2005,DESCONOCIDO,6.054446841,-75.626426743,1
2005,DESCONOCIDO,6.054446841,-75.626426743,1
2005,DESCONOCIDO,6.054446841,-75.626426743,1
2005,DESCONOCIDO,6.054446841,-75.626426743,1
2003,GUERRILLA,6.423463639,-75.99351498,1
2005,DESCONOCIDO,6.423463639,-75.99351498,1
2005,GRUPO POSDESMOVILIZACIÓN,7.665155105,-75.223697441,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.665155105,-75.223697441,1
2002,GRUPO PARAMILITAR,7.665155105,-75.223697441,1
2006,GRUPO PARAMILITAR,7.665155105,-75.223697441,1
2009,GUERRILLA,7.665155105,-75.223697441,1
2009,GRUPO POSDESMOVILIZACIÓN,7.665155105,-75.223697441,1
2009,GRUPO POSDESMOVILIZACIÓN,7.665155105,-75.223697441,1
2010,GUERRILLA,7.665155105,-75.223697441,1
2010,GUERRILLA,7.665155105,-75.223697441,1
2011,GUERRILLA,7.665155105,-75.223697441,1
2011,GUERRILLA,7.665155105,-75.223697441,1
2012,GUERRILLA,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2013,GRUPO ARMADO NO IDENTIFICADO,7.665155105,-75.223697441,1
2013,GUERRILLA,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2005,DESCONOCIDO,7.665155105,-75.223697441,1
2003,GUERRILLA,6.80906489,-75.912065947,1
2003,GUERRILLA,6.80906489,-75.912065947,1
2002,GUERRILLA,7.111788462,-75.562234738,1
2003,GRUPO PARAMILITAR,7.111788462,-75.562234738,1
2006,GRUPO PARAMILITAR,7.111788462,-75.562234738,3
2011,GUERRILLA,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,GRUPO PARAMILITAR,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2005,DESCONOCIDO,7.111788462,-75.562234738,1
2007,GUERRILLA,5.840995666,-76.010652526,1
2007,GUERRILLA,5.840995666,-76.010652526,1
2005,DESCONOCIDO,5.840995666,-76.010652526,1
2005,DESCONOCIDO,5.840995666,-76.010652526,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.185783612,-75.956492463,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.185783612,-75.956492463,1
2005,GUERRILLA,6.185783612,-75.956492463,1
2005,GUERRILLA,6.185783612,-75.956492463,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.185783612,-75.956492463,1
1994,GUERRILLA,6.185783612,-75.956492463,1
1998,GUERRILLA,6.185783612,-75.956492463,1
1999,GRUPO ARMADO NO IDENTIFICADO,6.185783612,-75.956492463,3
2000,GRUPO PARAMILITAR,6.185783612,-75.956492463,1
2000,GRUPO PARAMILITAR,6.185783612,-75.956492463,1
2003,GRUPO PARAMILITAR,6.185783612,-75.956492463,1
2005,GUERRILLA,6.185783612,-75.956492463,1
2005,GUERRILLA,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2001,GRUPO PARAMILITAR,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,6.185783612,-75.956492463,1
2005,DESCONOCIDO,5.727081285,-75.986891074,1
2005,DESCONOCIDO,5.727081285,-75.986891074,1
2005,GRUPO PARAMILITAR,6.358841086,-75.589735878,1
2005,GUERRILLA,6.358841086,-75.589735878,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.358841086,-75.589735878,1
2002,GUERRILLA,6.358841086,-75.589735878,1
2002,GRUPO PARAMILITAR,6.358841086,-75.589735878,1
2002,GRUPO PARAMILITAR,6.358841086,-75.589735878,1
2003,GRUPO PARAMILITAR,6.358841086,-75.589735878,1
2004,GRUPO PARAMILITAR,6.358841086,-75.589735878,1
2004,GUERRILLA,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2005,DESCONOCIDO,6.358841086,-75.589735878,1
2003,GRUPO PARAMILITAR,6.443417935,-75.329240854,1
2005,DESCONOCIDO,6.443417935,-75.329240854,1
2005,GRUPO ARMADO NO IDENTIFICADO,6.163683758,-75.809955281,1
1993,GUERRILLA,5.708114524,-75.094697954,1
2002,GUERRILLA,5.708114524,-75.094697954,2
2005,GUERRILLA,5.708114524,-75.094697954,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2005,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2002,DESCONOCIDO,5.708114524,-75.094697954,1
2001,GUERRILLA,5.708114524,-75.094697954,1
2002,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2002,GUERRILLA,5.708114524,-75.094697954,1
2002,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2002,GUERRILLA,5.708114524,-75.094697954,1
2003,GRUPO PARAMILITAR,5.708114524,-75.094697954,1
2006,GUERRILLA,5.708114524,-75.094697954,1
2006,GUERRILLA,5.708114524,-75.094697954,1
2008,GUERRILLA,5.708114524,-75.094697954,1
2008,GUERRILLA,5.708114524,-75.094697954,1
2010,GUERRILLA,5.708114524,-75.094697954,1
2001,GUERRILLA,5.708114524,-75.094697954,1
2002,GUERRILLA,5.708114524,-75.094697954,1
2002,GUERRILLA,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2003,GUERRILLA,5.708114524,-75.094697954,1
2000,GRUPO ARMADO NO IDENTIFICADO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2003,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
1999,GUERRILLA,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2005,DESCONOCIDO,5.708114524,-75.094697954,1
2001,GRUPO PARAMILITAR,8.611395262,-76.414783173,1
2002,GUERRILLA,8.611395262,-76.414783173,1
2002,GRUPO PARAMILITAR,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2005,DESCONOCIDO,8.611395262,-76.414783173,1
2003,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
2005,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
1995,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
1996,GUERRILLA,7.86047815,-76.582362643,1
2000,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
2001,GUERRILLA,7.86047815,-76.582362643,1
2001,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2002,GRUPO ARMADO NO IDENTIFICADO,7.86047815,-76.582362643,1
2002,GUERRILLA,7.86047815,-76.582362643,1
2002,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2003,GRUPO PARAMILITAR,6.992243782,-76.314263284,1
2002,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2003,GUERRILLA,7.86047815,-76.582362643,1
2003,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2003,GUERRILLA,7.86047815,-76.582362643,1
2004,GUERRILLA,7.86047815,-76.582362643,1
2004,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2004,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2004,GUERRILLA,7.86047815,-76.582362643,1
2004,GUERRILLA,7.86047815,-76.582362643,1
2004,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2006,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2006,GUERRILLA,7.86047815,-76.582362643,1
2006,GUERRILLA,7.86047815,-76.582362643,1
2007,GUERRILLA,7.86047815,-76.582362643,1
2007,GUERRILLA,7.86047815,-76.582362643,1
2008,GRUPO POSDESMOVILIZACIÓN,7.86047815,-76.582362643,1
2009,GUERRILLA,7.86047815,-76.582362643,1
2010,GUERRILLA,7.86047815,-76.582362643,1
2010,GUERRILLA,7.86047815,-76.582362643,1
2015,GUERRILLA,7.86047815,-76.582362643,6
2005,GUERRILLA,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
1995,GUERRILLA,7.86047815,-76.582362643,1
2015,GRUPO POSDESMOVILIZACIÓN,7.86047815,-76.582362643,1
2013,GUERRILLA,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
1991,GUERRILLA,7.86047815,-76.582362643,1
2013,GUERRILLA,7.86047815,-76.582362643,1
1994,GUERRILLA,7.86047815,-76.582362643,1
2015,GUERRILLA,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,GRUPO PARAMILITAR,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2013,GUERRILLA,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
2005,DESCONOCIDO,7.86047815,-76.582362643,1
1995,GUERRILLA,6.293546613,-75.917369269,1
2005,DESCONOCIDO,6.293546613,-75.917369269,1
2005,DESCONOCIDO,6.293546613,-75.917369269,1
2005,DESCONOCIDO,6.293546613,-75.917369269,1
2005,DESCONOCIDO,6.293546613,-75.917369269,1
2005,GUERRILLA,6.535711576,-75.904266579,1
2005,DESCONOCIDO,6.535711576,-75.904266579,1
